# Cluster list (159 data points):
# "Cluster Identifier" "Cluster Size" "Center of Mass.X" "Center of Mass.Y" "Center of Mass.Z"
49 14 17.1738571429 -8.2500714286 -7.8753571429 
50 14 42.9811428571 57.5281428571 17.5332142857 
51 14 58.524 40.7434285714 52.6050714286 
52 14 -7.4344285714 -5.6909285714 16.2572857143 
53 14 34.1440714286 -4.5412857143 55.7967142857 
54 14 72.6217142857 -13.6021428571 21.3557857143 
55 14 -8.1747142857 50.0462142857 39.2487857143 
56 14 1.6326428571 30.1881428571 38.1523571429 
57 14 20.3415714286 -4.4067857143 48.7672857143 
58 14 -7.4417142857 26.6302857143 45.1735 
59 14 17.5708571429 51.4109285714 52.1962857143 
60 14 66.1614285714 49.5859285714 35.8923571429 
61 14 5.9054285714 58.3557142857 37.4558571429 
62 14 49.3361428571 -16.8744285714 44.6010714286 
63 14 36.7627857143 26.0664285714 -2.9152857143 
64 14 62.8457857143 8.4535 16.0697142857 
65 14 26.5203571429 31.6189285714 -6.5121428571 
66 14 61.5370714286 9.868 8.0147142857 
67 14 16.9803571429 -7.4438571429 11.0351428571 
68 14 55.9735714286 46.1533571429 27.5082142857 
69 14 55.7896428571 61.3481428571 19.2799285714 
70 14 3.5737857143 58.4469285714 29.8957857143 
71 14 15.3034285714 7.7422857143 57.7012857143 
72 14 -7.5632857143 45.7731428571 24.3098571429 
73 14 28.1197857143 13.8104285714 60.3235 
74 14 24.8277857143 28.3305714286 -10.019 
75 14 -11.8147857143 43.2626428571 -2.9275 
76 14 -5.8345 -7.5071428571 -10.1878571429 
77 14 16.2296428571 17.6317857143 -7.2485714286 
78 14 4.6883571429 57.1091428571 16.7120714286 
79 14 61.6891428571 6.3128571429 30.8602142857 
80 14 66.457 12.8537857143 33.3948571429 
81 14 45.8628571429 2.3899285714 -0.4353571429 
82 14 -2.496 4.4849285714 13.621 
83 14 61.1373571429 22.9264285714 -17.5850714286 
84 14 -10.2033571429 16.9157142857 55.0622142857 
85 14 55.3610714286 15.6995 -0.5433571429 
86 14 19.9882142857 12.2595714286 51.619 
87 14 0.4427142857 12.7867857143 64.3770714286 
88 14 46.8884285714 25.3635714286 54.9117857143 
89 14 -8.3352857143 42.954 50.4820714286 
90 14 45.3705 71.7018571429 4.9899285714 
91 14 4.2817857143 -3.5837142857 49.9767142857 
92 14 49.3587857143 54.5355 47.4585714286 
93 14 64.8841428571 55.5370714286 25.9107857143 
94 14 37.5300714286 55.5465 14.4508571429 
95 14 13.7095714286 -4.429 51.6805 
96 14 -15.3294285714 12.4994285714 14.8002142857 
97 14 -8.5622857143 11.022 33.4821428571 
98 14 10.4955 -10.1491428571 33.2252857143 
99 14 -2.3877857143 9.5063571429 18.615 
100 14 36.3560714286 53.598 -13.294 
101 14 46.0441428571 -3.8408571429 42.0112857143 
102 14 11.1400714286 4.0317142857 0.3318571429 
103 14 13.9981428571 67.0010714286 20.6720714286 
104 14 -3.1809285714 18.1827857143 16.4912142857 
105 14 37.6134285714 60.9173571429 10.6216428571 
106 14 53.5512142857 70.7760714286 10.951 
107 14 16.546 44.9707142857 13.9548571429 
108 14 22.6512142857 -4.5117857143 -3.11 
109 14 11.7022142857 8.0584285714 -11.6187857143 
110 14 24.1476428571 61.5647142857 25.5745714286 
111 14 40.6286428571 -17.5562857143 49.9562142857 
112 14 21.3517142857 21.2361428571 0.0837857143 
113 14 47.0216428571 -2.699 61.0275714286 
114 14 3.4176428571 58.4785714286 64.7066428571 
115 14 31.1240714286 69.4020714286 47.4579285714 
116 14 26.3808571429 -7.3112857143 42.3234285714 
117 14 16.0976428571 -1.749 45.406 
118 14 19.3046428571 45.6696428571 60.1363571429 
119 14 49.4070714286 12.9460714286 47.3342857143 
120 14 40.4857142857 64.8711428571 44.0340714286 
121 14 59.1476428571 17.9368571429 58.1682857143 
122 14 73.2913571429 33.5945714286 15.6741428571 
123 14 34.8905 -0.3714285714 -1.2178571429 
124 14 -5.7477857143 42.6492142857 57.9467142857 
125 14 -0.7735 37.0885714286 -0.0980714286 
126 14 -3.3946428571 56.7209285714 34.9980714286 
127 14 22.9182142857 42.7220714286 63.1485 
128 14 -14.6909285714 37.9288571429 27.2845714286 
129 14 7.7432857143 -4.8513571429 -4.1772142857 
130 14 2.1418571429 1.9126428571 53.7098571429 
131 14 40.3922857143 19.4134285714 -5.9052142857 
132 14 20.8203571429 -12.7745714286 7.1836428571 
133 14 25.7474285714 -8.5158571429 2.4119285714 
134 14 65.8845714286 10.0241428571 42.4909285714 
135 14 55.4526428571 17.0136428571 45.4709285714 
136 14 66.4087142857 37.0792142857 57.8190714286 
137 14 15.444 53.6934285714 -16.4467142857 
138 14 35.4112142857 15.0987857143 56.4123571429 
139 14 26.8809285714 60.7862142857 16.3808571429 
140 14 11.9512857143 20.4544285714 -12.3656428571 
141 14 -11.0867142857 52.4521428571 18.4382857143 
142 14 -1.6917142857 49.337 14.4863571429 
143 14 63.8249285714 28.4360714286 20.0349285714 
144 14 -6.1481428571 4.0981428571 32.8671428571 
145 14 55.5589285714 -14.7416428571 -7.2153571429 
146 14 16.5845714286 48.2448571429 -10.8685 
147 14 25.1862857143 1.8772857143 -4.7371428571 
148 14 -8.9473571429 3.647 18.8113571429 
149 14 5.5404285714 28.8215714286 -3.0066428571 
150 14 53.4479285714 49.5303571429 31.2857142857 
151 14 6.5275714286 34.0017857143 71.1042142857 
152 14 7.6416428571 -2.3859285714 -15.2322857143 
153 14 4.4818571429 26.7172857143 60.3257142857 
154 14 56.6891428571 65.5991428571 25.3210714286 
155 14 40.3464285714 16.0840714286 60.7341428571 
156 14 4.251 2.4920714286 -6.858 
157 14 35.9135 -7.3715 29.755 
158 14 68.7105714286 15.2528571429 12.1743571429 
159 14 30.0132142857 11.3855714286 53.8031428571 
