# Cluster list (136 data points):
# "Cluster Identifier" "Cluster Size" "Center of Mass.X" "Center of Mass.Y" "Center of Mass.Z"
113 18 41.2121666667 -4.3522222222 84.9798333333 
114 18 22.0202777778 2.8773888889 32.9038333333 
115 18 25.8491111111 64.0113333333 22.9274444444 
116 18 22.1017222222 17.5698333333 -7.0209444444 
117 18 28.6093888889 40.1875555556 46.1231666667 
118 18 43.161 -21.0685555556 6.6565555556 
119 18 15.7581666667 -4.1841111111 47.4268333333 
120 18 33.7316111111 43.5282222222 -15.8063888889 
121 18 74.9162222222 25.1981666667 46.7207222222 
122 18 80.1898333333 19.8697777778 36.8762777778 
123 18 82.6827222222 20.9092777778 56.6887222222 
124 18 11.2244444444 65.8012222222 -4.8327777778 
125 18 -2.4745555556 73.5821111111 24.4127777778 
126 18 16.1466111111 59.2461111111 1.8853888889 
127 18 18.7136111111 23.9374444444 -0.8171666667 
128 18 -4.4143888889 18.9789444444 10.7624444444 
129 18 70.9492222222 41.9084444444 3.8635 
130 18 86.1722777778 39.5480555556 58.5380555556 
131 18 20.7315 13.234 -11.3370555556 
132 18 75.7452222222 9.9721111111 24.6496666667 
133 18 45.9769444444 5.0857777778 86.5310555556 
134 18 38.6731111111 41.7078888889 11.5455555556 
135 18 72.7727222222 20.2294444444 20.2791111111 
136 18 52.6025 -0.4482777778 75.7538333333 
