# Cluster list (256 data points):
# "Cluster Identifier" "Cluster Size" "Center of Mass.X" "Center of Mass.Y" "Center of Mass.Z"
171 18 76.2832222222 71.0282222222 46.1980555556 
172 18 33.6549444444 7.227 5.9569444444 
173 18 16.1304444444 44.4979444444 8.759 
174 18 5.7395555556 15.5307222222 77.9139444444 
175 18 67.9827777778 27.4772222222 73.2506666667 
176 18 31.8015555556 -6.4633333333 28.0541666667 
177 18 86.5156111111 28.8193888889 23.9775555556 
178 18 69.1983333333 38.2542777778 24.2943888889 
179 18 53.519 34.7419444444 93.0346666667 
180 18 6.3720555556 87.643 52.0459444444 
181 18 50.0721666667 77.2302777778 14.1146666667 
182 18 29.9457777778 27.5184444444 7.2763333333 
183 18 15.3246666667 21.2631111111 86.4798888889 
184 18 72.9523888889 -7.6677777778 2.0520555556 
185 18 72.0218888889 5.1290555556 55.6077777778 
186 18 35.1768888889 46.6543333333 -3.3882777778 
187 18 13.1315555556 63.2882777778 0.6297222222 
188 18 36.5880555556 72.8993888889 65.6073888889 
189 18 61.9506666667 2.5991666667 46.4421666667 
190 18 14.2288888889 23.8570555556 -12.1861666667 
191 18 63.3614444444 10.5951666667 31.5313333333 
192 18 47.7152222222 73.1942777778 5.3255555556 
193 18 27.5713888889 -8.8098888889 79.5848888889 
194 18 69.0886666667 15.9752777778 77.562 
195 18 24.523 -9.5245555556 67.901 
196 18 7.2618888889 60.0655555556 13.6857222222 
197 18 15.0235555556 75.446 27.3241666667 
198 18 -5.9302777778 54.9425 9.8897222222 
199 18 5.6896111111 9.5531111111 70.2241666667 
200 18 50.378 75.8599444444 20.9801666667 
201 18 76.8935 26.0872222222 71.9769444444 
202 18 -0.3156111111 79.4009444444 75.4811111111 
203 18 82.6155 22.4315555556 2.4812777778 
204 18 76.5166111111 37.3644444444 66.2623333333 
205 18 -20.1337777778 56.6413333333 68.8296666667 
206 18 44.9816111111 -20.7046111111 3.1690555556 
207 18 7.8953333333 -3.883 61.6196111111 
208 18 75.8256666667 34.5688333333 51.7691111111 
209 18 -7.1934444444 20.1733333333 29.7870555556 
210 18 8.5322222222 75.5585555556 10.6695555556 
211 18 48.4624444444 60.3217777778 -0.2362222222 
212 18 52.0454444444 4.1492222222 3.2717222222 
213 18 47.5980555556 1.2750555556 27.1397222222 
214 18 52.3533888889 79.8178333333 3.1345 
215 18 69.3832777778 12.0216666667 28.9994444444 
216 18 44.6343333333 62.4276666667 -5.3586111111 
217 18 65.9804444444 65.3258888889 63.1315555556 
218 18 55.3759444444 34.0001111111 -10.1064444444 
219 18 68.8164444444 55.5248333333 66.6213888889 
220 18 35.8304444444 71.5248888889 43.5935 
221 18 20.4967222222 60.3616666667 -0.6507777778 
222 18 39.4205555556 59.8422777778 34.311 
223 18 49.1325 65.8633333333 68.0440555556 
224 18 19.2927777778 6.4528333333 68.4408888889 
225 18 37.8243333333 68.0311666667 5.8012777778 
226 18 14.4171111111 30.6937222222 -6.0651666667 
227 18 38.1957222222 -13.8185555556 22.5382777778 
228 18 40.2658888889 54.7897777778 -0.4904444444 
229 18 31.3723888889 -6.7070555556 -6.0893888889 
230 18 46.2869444444 42.4914444444 9.0785555556 
231 18 -4.5077222222 26.7045 23.2252222222 
232 18 42.9098888889 -4.8726111111 29.1001666667 
233 18 16.2081111111 -11.1866111111 14.2622777778 
234 18 57.7452222222 35.9052777778 67.9455555556 
235 18 -13.0021666667 58.4931111111 -1.0741666667 
236 18 -4.0200555556 41.8856111111 1.6808333333 
237 18 75.1913888889 53.8942222222 15.0476111111 
238 18 40.2627222222 75.1757777778 7.1562777778 
239 18 -4.1346666667 39.6777222222 39.5618888889 
240 18 15.8879444444 26.9648888889 59.5459444444 
241 18 82.5876111111 48.6931666667 58.9156111111 
242 18 0.1046666667 38.0247222222 67.0261666667 
243 18 22.7966666667 61.152 16.9636666667 
244 18 73.915 31.6772777778 61.8415 
245 18 70.186 54.1641111111 81.1482222222 
246 18 17.0492222222 -12.3438888889 22.698 
247 18 57.5555 79.8166111111 29.1447222222 
248 18 21.1014444444 5.0434444444 0.9740555556 
249 18 15.4120555556 -5.6985555556 1.1580555556 
250 18 -1.6072222222 46.4303333333 24.8396666667 
251 18 78.9193888889 0.9202222222 36.4998888889 
252 18 85.4363333333 15.5335555556 72.13 
253 18 28.1210555556 1.6868888889 80.6491111111 
254 18 52.5973333333 69.9226111111 60.3418333333 
255 18 10.7475555556 60.0241111111 45.4467777778 
256 18 29.1459444444 -4.9811111111 50.9799444444 
