# Cluster list (116 data points):
# "Cluster Identifier" "Cluster Size" "Center of Mass.X" "Center of Mass.Y" "Center of Mass.Z"
88 26 61.9935384615 88.0838461538 48.1957307692 
89 26 88.0113076923 33.741 50.4964615385 
90 26 81.7517307692 38.1243846154 -5.0888846154 
91 26 24.6741153846 7.5814230769 83.7501538462 
92 26 -8.8285769231 52.6276153846 51.4268461538 
93 26 -2.0359230769 60.7840769231 8.1415769231 
94 26 21.7028076923 64.0080769231 11.2254230769 
95 26 85.0228076923 63.0473076923 -4.0485769231 
96 26 11.0953461538 -3.1828846154 64.5521538462 
97 26 87.0853461538 26.3522307692 49.9625384615 
98 26 81.9281923077 15.8170769231 38.4959615385 
99 26 31.7768461538 59.4443076923 82.0945769231 
100 26 22.7522692308 -8.8577307692 8.7246153846 
101 26 -8.1939230769 22.5962692308 37.4256923077 
102 26 57.2678846154 80.6057307692 -13.3751923077 
103 26 99.2801923077 68.7205 44.4722307692 
104 26 87.0209615385 15.514 57.7364615385 
105 26 28.2665769231 -10.4324615385 47.3072692308 
106 26 32.611 49.8464230769 57.7296153846 
107 26 69.1134615385 79.7378461538 41.3708846154 
108 26 61.0783846154 15.2735769231 24.637 
109 26 47.0741538462 44.8046153846 45.2131153846 
110 26 91.6451923077 58.6200769231 39.3226538462 
111 26 14.4099230769 -10.9309230769 45.8624230769 
112 26 73.3589230769 -6.4418076923 45.0515384615 
113 26 12.0507692308 79.0873076923 11.3360384615 
114 26 60.9863846154 79.6939230769 47.0654615385 
115 26 28.767 -12.2609230769 76.2965384615 
116 26 83.9698846154 59.5579615385 0.4925 
