# Cluster list (118 data points):
# "Cluster Identifier" "Cluster Size" "Center of Mass.X" "Center of Mass.Y" "Center of Mass.Z"
49 108 7.9004166667 61.847212963 5.6994814815 
50 90 20.6416111111 48.0786333333 40.5258777778 
51 90 20.7748333333 -5.2752111111 58.2554333333 
52 90 -2.1837222222 6.4690777778 15.8094444444 
53 90 31.1098111111 56.8742888889 67.9223555556 
54 90 39.3482222222 45.1232111111 -1.3940888889 
55 90 71.8211555556 17.2387222222 19.2632666667 
56 72 42.0122361111 44.7247638889 68.2225833333 
57 72 24.3256666667 -4.9313472222 32.2226944444 
58 72 19.1303611111 34.7569861111 17.8728194444 
59 72 17.7980555556 75.8000833333 6.0861388889 
60 72 59.5005277778 -5.1201111111 69.1881805556 
61 72 1.3534305556 32.2670555556 38.4191527778 
62 54 54.0440185185 18.6258148148 -1.4326111111 
63 54 74.2900740741 5.0506666667 44.9389814815 
64 54 27.4574074074 57.0111481481 -1.7352962963 
65 54 26.4412777778 71.2109074074 18.8728888889 
66 54 14.6887037037 6.2247407407 52.6168703704 
67 54 48.7466851852 52.3077592593 75.0164259259 
68 54 17.3892777778 -1.4260925926 40.8677592593 
69 54 -2.4071481481 75.5277592593 15.4853703704 
70 54 71.6478888889 29.4237037037 57.7174444444 
71 54 3.9131296296 77.8706111111 43.8057222222 
72 54 44.2211481481 36.4464814815 5.2891111111 
73 54 35.3213703704 3.5156296296 2.5795 
74 54 36.121962963 2.5157222222 74.276537037 
75 36 68.9532777778 78.8176111111 32.7904166667 
76 36 14.3278055556 17.6008055556 74.7235555556 
77 36 26.31125 36.7224722222 -14.0408333333 
78 36 59.5728055556 66.2828055556 67.1405277778 
79 36 2.7308611111 53.1871388889 -2.8544166667 
80 36 23.8109444444 66.2768611111 -15.2599722222 
81 36 53.6935555556 21.4721666667 67.2131666667 
82 36 3.2813611111 -3.7374444444 -3.8730277778 
83 36 11.4113611111 68.2369166667 14.1941111111 
84 36 74.8878888889 77.41175 44.2914444444 
85 36 -10.0796666667 17.6446388889 40.1888611111 
86 36 54.5749444444 1.2505 11.39375 
87 36 -9.4939444444 12.4305555556 68.3742222222 
88 36 37.0541944444 10.9271388889 -10.5663055556 
89 36 78.2863333333 63.8101111111 53.3117777778 
90 18 53.2945 75.2427777778 36.7317222222 
91 18 20.5508888889 45.551 75.7066666667 
92 18 4.1247222222 17.1677777778 34.2566666667 
93 18 29.6946111111 1.5379444444 36.6553333333 
94 18 13.4866666667 80.594 69.6212777778 
95 18 64.6560555556 14.8079444444 -0.3272777778 
96 18 -2.2427222222 36.8245555556 -3.6108333333 
97 18 35.1948333333 -11.3520555556 51.9415555556 
98 18 79.5472777778 -10.9391111111 55.3819444444 
99 18 24.7521111111 -6.9096111111 52.4457777778 
100 18 1.8654444444 46.08 -24.4641111111 
101 18 1.7996111111 67.0716111111 -3.4154444444 
102 18 -6.6735555556 59.3935 20.2293888889 
103 18 73.3142777778 33.9680555556 6.1633888889 
104 18 -6.4489444444 44.8082222222 42.6019444444 
105 18 62.7798888889 87.2986111111 2.6085555556 
106 18 2.3996666667 -5.6355555556 65.3955555556 
107 18 -6.9752777778 25.051 13.3114444444 
108 18 34.2675555556 -3.7513888889 27.1165555556 
109 18 25.3611666667 18.7485555556 -1.3979444444 
110 18 -4.0151111111 1.9679444444 30.6744444444 
111 18 48.3120555556 71.4875555556 39.1806666667 
112 18 79.0555 50.8721111111 18.0068333333 
113 18 57.2526111111 40.8107222222 -2.2351111111 
114 18 85.2546111111 36.5627222222 56.3251666667 
115 18 53.9806666667 72.3859444444 78.5547777778 
116 18 83.3371666667 41.2419444444 59.6295555556 
117 18 22.3047777778 16.0081666667 -4.7341666667 
118 18 67.1778888889 46.2351666667 13.5171111111 
