# Cluster list (445 data points):
# "Cluster Identifier" "Cluster Size" "Center of Mass.X" "Center of Mass.Y" "Center of Mass.Z"
286 10 51.4537 22.6598 -2.1585 
287 10 49.2506 4.7053 69.6917 
288 10 21.2179 15.6362 8.4201 
289 10 15.4506 -11.6292 8.4099 
290 10 47.0534 18.5253 -1.0361 
291 10 8.8093 45.4476 -2.0904 
292 10 7.6526 35.0984 27.3747 
293 10 9.4238 54.2359 9.9616 
294 10 74.9415 23.8628 36.4534 
295 10 32.1415 36.6221 20.3466 
296 10 53.9478 11.9797 53.4737 
297 10 4.2208 21.5734 16.0183 
298 10 78.708 21.1657 60.4124 
299 10 15.2156 5.7498 -16.8682 
300 10 61.9925 6.2468 18.5511 
301 10 23.0305 15.066 75.1339 
302 10 -5.514 21.8528 7.2751 
303 10 13.8004 43.4913 27.2725 
304 10 11.926 4.6309 18.9171 
305 10 48.2672 85.4455 16.58 
306 10 14.9837 9.9603 12.7735 
307 10 23.5203 -0.7789 58.4048 
308 10 78.6604 19.3814 7.9103 
309 10 23.9037 21.6465 40.1893 
310 10 32.5548 71.1492 37.9975 
311 10 35.0458 26.1951 68.713 
312 10 52.0546 42.5236 26.7919 
313 10 57.9831 29.8897 24.7556 
314 10 42.0771 53.8514 61.4545 
315 10 11.6926 8.7644 54.4656 
316 10 56.4064 76.8439 28.7206 
317 10 -6.8063 4.1369 42.325 
318 10 47.5982 41.6354 72.0408 
319 10 72.528 10.973 57.5749 
320 10 27.5666 -14.976 27.3365 
321 10 45.3585 11.6613 14.0872 
322 10 28.5871 -4.0051 18.1201 
323 10 40.889 21.519 -8.3896 
324 10 56.8619 36.5872 8.3607 
325 10 13.1536 35.3259 28.8615 
326 10 21.7554 4.267 37.8838 
327 10 55.5111 6.5644 62.6545 
328 10 11.7162 59.8613 56.3765 
329 10 45.259 58.4075 62.3908 
330 10 25.314 -15.8255 69.3759 
331 10 21.8726 37.2144 -11.1285 
332 10 -17.6258 53.3277 43.7275 
333 10 56.4828 36.5081 56.7813 
334 10 51.6696 67.4199 37.623 
335 10 61.5499 71.6681 49.9792 
336 10 21.3058 52.4015 7.8224 
337 10 -10.9851 40.61 10.5092 
338 10 2.7237 56.6491 61.1201 
339 10 22.424 44.4249 40.1088 
340 10 4.4205 27.144 53.2075 
341 10 -1.2072 30.9933 65.082 
342 10 23.9292 -7.3903 -2.2557 
343 10 2.4937 68.4878 2.8131 
344 10 29.6475 -10.3753 -5.4951 
345 10 49.5043 72.5114 28.9079 
346 10 53.7231 -0.8749 65.0623 
347 10 69.6639 40.3851 57.9653 
348 10 47.8399 54.959 5.758 
349 10 14.8743 20.4558 56.7813 
350 10 49.4153 64.9456 52.3837 
351 10 26.7003 -8.6541 45.7549 
352 10 62.2736 12.0414 63.4609 
353 10 33.1016 35.6093 -10.6918 
354 10 57.4109 -11.7461 37.2127 
355 10 3.4635 75.8096 76.4029 
356 10 36.5454 0.0844 10.1167 
357 10 47.9595 22.488 7.0782 
358 10 15.2799 2.7614 53.3329 
359 10 4.453 67.208 32.8923 
360 10 45.1296 59.4978 -14.9689 
361 10 -2.5078 19.9049 1.3818 
362 10 35.2634 0.956 47.6197 
363 10 49.059 -3.5149 55.3772 
364 10 53.3767 20.7189 60.5828 
365 10 12.8651 16.6516 -23.7086 
366 10 69.0952 14.3065 36.2055 
367 10 0.3106 -14.3356 -2.8656 
368 10 66.6626 45.4291 32.9815 
369 10 33.3247 56.6694 -8.6935 
370 10 10.8883 -15.1464 14.3125 
371 10 -12.3695 36.5451 27.8998 
372 10 32.6976 -19.7777 29.0305 
373 10 10.5695 27.1284 27.7291 
374 10 52.7488 -8.5311 33.617 
375 10 31.4046 4.7496 36.7851 
376 10 72.6744 28.0395 -7.5861 
377 10 25.9438 55.2507 19.9302 
378 10 28.9675 60.8124 68.6756 
379 10 47.6359 -9.6152 25.1621 
380 10 69.5035 21.134 15.5577 
381 10 39.0374 -8.1015 35.1926 
382 10 42.3108 56.0318 68.021 
383 10 3.8807 0.2685 8.7326 
384 10 13.6546 32.3984 -0.4455 
385 10 39.4075 60.2027 46.7401 
386 10 61.285 48.965 76.0872 
387 10 59.1584 50.5158 38.032 
388 10 23.5525 33.5632 84.0087 
389 10 73.6175 34.8687 32.5679 
390 10 -4.9861 68.5444 35.7708 
391 10 -9.7389 60.7822 0.0723 
392 10 75.4348 22.5446 69.7932 
393 10 64.8767 48.5131 44.5747 
394 10 40.597 9.1051 64.581 
395 10 0.9747 54.1743 42.9146 
396 10 49.0895 15.5059 15.2881 
397 10 15.3831 -16.5333 29.5834 
398 10 54.6736 26.8754 29.9342 
399 10 27.8859 68.907 -6.8732 
400 10 17.9469 56.0305 42.8504 
401 10 59.4866 23.6546 28.3749 
402 10 16.5724 51.3932 58.8274 
403 10 -1.6061 -0.7866 12.697 
404 10 64.2618 28.0059 49.4389 
405 10 -14.5472 11.5172 18.6498 
406 10 54.1225 15.4771 64.3495 
407 10 40.0659 22.309 68.6026 
408 10 -1.5439 53.9548 20.7182 
409 10 6.7248 39.5094 65.7737 
410 10 12.6227 -1.6249 8.6301 
411 10 47.6981 26.955 -19.0702 
412 10 -3.7929 37.2576 62.0279 
413 10 51.9246 28.7966 -1.2823 
414 10 60.7884 51.5197 -3.7822 
415 10 47.316 45.4876 39.6741 
416 10 7.3542 40.6689 53.4945 
417 10 2.3136 57.6334 13.0622 
418 10 4.1049 10.6598 1.0979 
419 10 72.9771 7.0783 33.3006 
420 10 67.4721 75.2797 26.4596 
421 10 8.911 44.3727 60.4794 
422 10 34.2332 30.6751 57.8639 
423 10 69.8724 22.7384 47.4703 
424 10 48.7947 43.1807 62.9245 
425 10 -20.9646 -10.5859 4.8523 
426 10 27.0321 70.7369 33.9865 
427 10 14.7649 29.3205 52.8169 
428 10 32.28 10.1671 11.2549 
429 10 35.0922 19.4322 50.8857 
430 10 17.254 4.3172 68.7411 
431 10 14.2846 0.8149 -2.7184 
432 10 20.3411 -11.4214 71.3772 
433 10 35.3595 24.7752 52.2604 
434 10 13.1334 51.5952 23.754 
435 10 63.6737 21.7321 20.9345 
436 10 14.7802 -9.4995 73.827 
437 10 49.1602 43.3904 49.8178 
438 10 39.0793 40.9479 63.1455 
439 10 30.7594 -14.254 36.8497 
440 10 45.9487 67.7859 45.2905 
441 10 75.4486 28.5948 12.9441 
442 10 65.2923 38.2391 -8.4651 
443 10 -6.3683 25.3396 39.4284 
444 10 66.7469 9.7867 -11.1528 
445 10 32.4412 -12.6148 70.1558 
